coverage	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
3694	2.1305	1.0511	0.38742	0.11138	0.02698	0.00574	0.00102	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3695	2.12882	1.04728	0.38482	0.11254	0.02528	0.0048	0.00104	0.00016	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3696	2.13068	1.05224	0.38958	0.11244	0.02602	0.00454	0.00068	0.00012	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3697	2.12534	1.0482	0.38608	0.11132	0.02508	0.00452	0.00094	0.00016	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3698	2.12868	1.04862	0.3841	0.11008	0.0247	0.00434	0.0008	0.00024	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3699	2.13036	1.05384	0.38464	0.11114	0.02606	0.00448	0.00078	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3700	2.12942	1.05304	0.38592	0.11392	0.0262	0.00498	0.0008	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3701	2.12662	1.04892	0.38714	0.11068	0.02494	0.00518	0.00086	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3702	2.12784	1.0509	0.3847	0.11058	0.02562	0.00448	0.00082	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3703	2.12812	1.05108	0.38576	0.11098	0.02498	0.0049	0.00082	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3704	2.12522	1.05026	0.38678	0.11284	0.02582	0.00504	0.00102	0.00016	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3705	2.12908	1.04766	0.39018	0.1105	0.02464	0.00484	0.00096	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3706	2.12986	1.05164	0.38732	0.11018	0.02464	0.00486	0.00098	0.00014	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3707	2.12956	1.05238	0.38598	0.11172	0.02506	0.00504	0.0009	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3708	2.12624	1.05096	0.38778	0.11312	0.02582	0.00488	0.00088	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3709	2.1298	1.05026	0.3855	0.11182	0.02602	0.00546	0.00096	0.00014	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3710	2.1278	1.0539	0.38882	0.11126	0.02446	0.00496	0.00098	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3711	2.12924	1.0526	0.38852	0.11254	0.02512	0.00464	0.001	0.0002	6e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3712	2.13352	1.05724	0.3881	0.11428	0.02602	0.0046	0.00082	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3713	2.13204	1.05414	0.39044	0.1122	0.02598	0.00494	0.001	0.00016	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3714	2.13202	1.05492	0.38896	0.11112	0.02576	0.00468	0.00088	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3715	2.13094	1.0557	0.3886	0.11082	0.0256	0.0054	0.00102	0.00014	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3716	2.1326	1.05898	0.3898	0.11182	0.02528	0.00472	0.00078	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3717	2.13662	1.05786	0.3878	0.11196	0.02626	0.00514	0.00066	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3718	2.13002	1.05386	0.39042	0.11318	0.02656	0.00484	0.00098	0.00016	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3719	2.13098	1.05896	0.39458	0.1136	0.02642	0.0058	0.00106	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3720	2.13876	1.05852	0.39282	0.11164	0.0255	0.00506	0.00108	0.00016	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3721	2.1378	1.05856	0.3897	0.11178	0.02526	0.00482	0.00086	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3722	2.1358	1.0582	0.38824	0.11456	0.02594	0.00558	0.0011	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3723	2.13242	1.05732	0.39112	0.11234	0.02596	0.00494	0.0009	0.00016	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3724	2.1344	1.05982	0.3952	0.11436	0.02574	0.00502	0.00082	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3725	2.13758	1.05762	0.39308	0.114	0.02564	0.00544	0.00088	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3726	2.13648	1.06132	0.3956	0.1127	0.02506	0.0049	0.00086	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3727	2.1405	1.0552	0.39372	0.11396	0.02552	0.00508	0.00096	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3728	2.13616	1.06336	0.39312	0.1143	0.02588	0.0052	0.0011	0.00026	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3729	2.13646	1.06044	0.39572	0.11426	0.02578	0.00534	0.001	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3730	2.13578	1.06368	0.3959	0.11342	0.02632	0.0052	0.00102	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3731	2.13882	1.0625	0.3951	0.11328	0.02682	0.00502	0.00076	0.00016	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3732	2.13818	1.0647	0.39452	0.11368	0.02584	0.00524	0.00094	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3733	2.13924	1.06064	0.39524	0.11462	0.0271	0.00554	0.00102	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3734	2.14166	1.0665	0.39282	0.11314	0.02656	0.00516	0.00106	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3735	2.1402	1.06264	0.39662	0.1135	0.02636	0.00528	0.00092	0.00022	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3736	2.14002	1.06232	0.39608	0.11512	0.02612	0.00554	0.00114	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3737	2.14164	1.06622	0.39588	0.11518	0.02682	0.0058	0.00088	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3738	2.1409	1.0662	0.39788	0.11494	0.0268	0.00554	0.00098	0.00022	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3739	2.1437	1.06566	0.39722	0.11598	0.02576	0.00562	0.00106	0.00028	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3740	2.14378	1.06362	0.3976	0.11484	0.02624	0.00488	0.00088	0.00016	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3741	2.14062	1.06762	0.3987	0.11496	0.02672	0.00534	0.00088	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3742	2.14516	1.06678	0.39474	0.11598	0.02722	0.00522	0.00104	0.0002	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3743	2.14204	1.07048	0.39544	0.1159	0.02692	0.00578	0.00116	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3744	2.14062	1.06568	0.39568	0.11594	0.02842	0.00558	0.00086	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3745	2.13992	1.0654	0.39816	0.11692	0.0272	0.00498	0.00094	0.00022	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3746	2.14078	1.06858	0.39656	0.11512	0.02742	0.00584	0.0013	0.00024	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3747	2.14214	1.06516	0.3989	0.11602	0.02672	0.00516	0.00108	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3748	2.14078	1.06658	0.40002	0.11846	0.02706	0.00556	0.00096	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3749	2.14202	1.0676	0.39686	0.11566	0.02708	0.00622	0.00106	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3750	2.14134	1.06446	0.39626	0.11692	0.02846	0.00544	0.00106	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3751	2.14388	1.06832	0.39796	0.11576	0.02644	0.0053	0.00102	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3752	2.14272	1.06974	0.39936	0.11744	0.02802	0.00516	0.0008	0.00014	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3753	2.14446	1.0658	0.397	0.1165	0.02836	0.0053	0.0011	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3754	2.14124	1.0684	0.40122	0.11584	0.0285	0.0055	0.00088	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3755	2.14258	1.0709	0.39676	0.11706	0.02826	0.00578	0.00116	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3756	2.14388	1.06638	0.39888	0.1155	0.0283	0.00592	0.001	0.00014	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3757	2.14474	1.06974	0.39506	0.11668	0.02802	0.00542	0.00094	0.00018	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3758	2.14432	1.06844	0.40242	0.11778	0.02824	0.00544	0.00092	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3759	2.14544	1.07162	0.40234	0.11812	0.02714	0.00528	0.0007	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3760	2.14418	1.07408	0.3989	0.11612	0.02744	0.00548	0.00106	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3761	2.14578	1.07124	0.40136	0.1175	0.02796	0.00546	0.00094	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3762	2.14274	1.07892	0.40066	0.11536	0.02736	0.00552	0.001	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3763	2.1469	1.06954	0.3994	0.11592	0.02848	0.00566	0.00106	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3764	2.14216	1.07128	0.39882	0.11702	0.02804	0.00592	0.00102	0.00022	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3765	2.14128	1.0713	0.39826	0.11712	0.02846	0.00578	0.00112	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3766	2.14704	1.07188	0.40108	0.11718	0.02858	0.00578	0.00124	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3767	2.13956	1.07048	0.39774	0.1169	0.02716	0.0054	0.00084	8e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3768	2.14096	1.07212	0.40104	0.11892	0.02902	0.00578	0.00106	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3769	2.13944	1.07276	0.39606	0.11532	0.02668	0.00484	0.0008	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3770	2.14148	1.074	0.39892	0.11758	0.02774	0.00552	0.00088	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3771	2.14788	1.07344	0.40474	0.11976	0.02842	0.00554	0.00092	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3772	2.14338	1.07262	0.399	0.11704	0.02802	0.00496	0.0009	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3773	2.14188	1.07066	0.39954	0.11666	0.028	0.00568	0.00106	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3774	2.14596	1.07326	0.39712	0.11616	0.02814	0.0056	0.00092	0.00012	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3775	2.1464	1.07118	0.40144	0.1202	0.02862	0.0055	0.00102	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3776	2.14396	1.07194	0.40026	0.11876	0.02772	0.00594	0.0011	0.0001	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3777	2.14254	1.0755	0.4014	0.11628	0.02816	0.00538	0.00092	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3778	2.14738	1.0724	0.4008	0.1173	0.02742	0.00536	0.0008	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3779	2.14226	1.07524	0.40118	0.1181	0.02812	0.00586	0.00096	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3780	2.14346	1.07272	0.40402	0.11732	0.02832	0.0055	0.00096	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3781	2.14532	1.0738	0.402	0.11792	0.02814	0.00536	0.00098	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3782	2.14318	1.07658	0.4011	0.11634	0.02638	0.00566	0.0009	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3783	2.14462	1.07114	0.40254	0.1198	0.02828	0.00508	0.00096	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3784	2.1464	1.075	0.4003	0.1165	0.0276	0.0061	0.00118	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3785	2.14594	1.07134	0.40078	0.11746	0.02786	0.00538	0.00094	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3786	2.14352	1.0739	0.39994	0.11766	0.02818	0.00516	0.0008	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3787	2.14516	1.07678	0.3986	0.11714	0.02808	0.00554	0.00094	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3788	2.14638	1.07936	0.4023	0.11816	0.02794	0.0056	0.00102	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3789	2.14466	1.0723	0.40276	0.11772	0.02844	0.00572	0.001	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3790	2.14578	1.07596	0.40334	0.1148	0.02774	0.00572	0.00112	0.00026	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3791	2.14584	1.07848	0.40408	0.11504	0.02758	0.0055	0.00106	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3792	2.15084	1.07562	0.40194	0.11672	0.027	0.00558	0.00092	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3793	2.15074	1.0781	0.40364	0.11924	0.0277	0.0055	0.00106	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3794	2.1484	1.07504	0.40486	0.11722	0.02754	0.00546	0.00096	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3795	2.15002	1.08242	0.40542	0.11664	0.0282	0.00578	0.00096	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3796	2.15262	1.0797	0.4049	0.11842	0.02824	0.0053	0.0008	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3797	2.14736	1.07832	0.40416	0.11848	0.02806	0.005	0.00094	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3798	2.15404	1.08006	0.40592	0.1165	0.02866	0.00578	0.0007	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3799	2.15288	1.08342	0.40552	0.11702	0.0279	0.0055	0.00108	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3800	2.15436	1.08478	0.40446	0.11752	0.02786	0.00578	0.00086	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3801	2.15386	1.08104	0.40706	0.1182	0.0284	0.00604	0.00096	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3802	2.15752	1.08184	0.40488	0.1184	0.02848	0.00584	0.00086	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3803	2.15534	1.08386	0.40754	0.11586	0.02706	0.0054	0.00084	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3804	2.1543	1.08764	0.40532	0.11678	0.0286	0.00584	0.00084	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3805	2.1514	1.08618	0.40732	0.11866	0.02828	0.00538	0.0009	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3806	2.15432	1.08516	0.40792	0.1191	0.0287	0.00586	0.00072	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3807	2.15232	1.08588	0.4093	0.11958	0.02848	0.00546	0.00092	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3808	2.15754	1.08598	0.40728	0.1177	0.02866	0.0059	0.00092	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3809	2.15516	1.08232	0.40672	0.11782	0.02804	0.00614	0.00112	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3810	2.15426	1.08668	0.40488	0.11852	0.02888	0.00604	0.00088	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3811	2.1564	1.08904	0.40826	0.11874	0.02788	0.00518	0.00092	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3812	2.16124	1.088	0.4086	0.11648	0.02808	0.00562	0.00092	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3813	2.15792	1.08788	0.4117	0.11826	0.0291	0.00528	0.00114	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3814	2.15398	1.0898	0.41124	0.11858	0.02814	0.0055	0.001	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3815	2.15946	1.08754	0.4114	0.11848	0.02794	0.00542	0.001	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3816	2.16118	1.0867	0.41006	0.11978	0.02914	0.00552	0.0009	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3817	2.15834	1.09002	0.4119	0.12042	0.02966	0.00602	0.0011	0.00014	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3818	2.16254	1.09012	0.41002	0.11914	0.02884	0.00602	0.00108	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3819	2.15554	1.08988	0.4108	0.11932	0.02928	0.0058	0.00086	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3820	2.15998	1.09074	0.40964	0.12014	0.02794	0.00604	0.00094	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3821	2.15962	1.09194	0.41142	0.11824	0.02818	0.00612	0.00112	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3822	2.1597	1.09196	0.41204	0.12026	0.02868	0.00616	0.00088	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3823	2.16226	1.09212	0.41202	0.12006	0.02928	0.00554	0.00088	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3824	2.16056	1.09094	0.412	0.1194	0.02946	0.0058	0.00096	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3825	2.16148	1.09188	0.41066	0.12156	0.02914	0.00588	0.00078	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3826	2.1651	1.09168	0.41346	0.12062	0.0292	0.00582	0.00082	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3827	2.16562	1.08854	0.41234	0.12008	0.0287	0.00554	0.00102	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3828	2.16104	1.09388	0.41428	0.12078	0.02896	0.00578	0.001	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3829	2.1635	1.0924	0.41428	0.12028	0.02862	0.0054	0.00102	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3830	2.16484	1.09668	0.41414	0.11948	0.02944	0.00624	0.00092	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3831	2.164	1.0992	0.41138	0.12058	0.02952	0.00554	0.00096	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3832	2.16786	1.096	0.41488	0.11964	0.02898	0.00576	0.0009	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3833	2.16344	1.09776	0.41572	0.12188	0.02994	0.00606	0.00102	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3834	2.1654	1.09346	0.41306	0.12058	0.0288	0.00612	0.00092	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3835	2.1653	1.09664	0.41684	0.12168	0.02978	0.00596	0.00094	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3836	2.16732	1.10026	0.41694	0.12086	0.02914	0.00616	0.00104	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3837	2.1658	1.09948	0.41728	0.1217	0.02966	0.0063	0.00104	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3838	2.16642	1.10112	0.4177	0.12202	0.03034	0.00584	0.00102	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3839	2.16778	1.09974	0.4159	0.12144	0.02974	0.00612	0.00126	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3840	2.16676	1.10038	0.41812	0.12596	0.0303	0.00616	0.0008	0.0001	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3841	2.16858	1.10402	0.41684	0.12294	0.03066	0.00574	0.00098	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3842	2.16808	1.10474	0.41546	0.12344	0.02998	0.00576	0.00106	0.0001	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3843	2.16656	1.10386	0.41844	0.12052	0.02882	0.00578	0.00096	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3844	2.16808	1.10278	0.41738	0.1213	0.02952	0.0062	0.0012	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3845	2.17148	1.10472	0.41772	0.12286	0.02932	0.00626	0.00146	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3846	2.16758	1.10194	0.41658	0.12544	0.02976	0.00596	0.00108	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3847	2.16592	1.10396	0.41758	0.12304	0.03038	0.00646	0.00132	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3848	2.16724	1.10434	0.41876	0.12318	0.02964	0.00618	0.00104	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3849	2.16852	1.10204	0.41834	0.12456	0.03002	0.006	0.00104	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3850	2.1677	1.10444	0.41804	0.12398	0.03006	0.0062	0.001	0.00018	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3851	2.1731	1.10246	0.41854	0.1237	0.02942	0.00644	0.00112	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3852	2.16808	1.10468	0.41928	0.12394	0.03042	0.00596	0.00128	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3853	2.16902	1.1035	0.4207	0.12292	0.03012	0.00618	0.0012	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3854	2.16912	1.10632	0.41946	0.1227	0.03092	0.0061	0.001	0.0001	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3855	2.17044	1.10412	0.42082	0.12408	0.0296	0.0059	0.00132	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3856	2.16996	1.10626	0.41972	0.12312	0.03018	0.00666	0.001	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3857	2.17038	1.11036	0.422	0.1248	0.03064	0.00626	0.00126	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3858	2.17282	1.10848	0.42106	0.1237	0.0301	0.00622	0.00118	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3859	2.16966	1.10684	0.41924	0.12574	0.03022	0.00672	0.00112	0.00012	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3860	2.16584	1.10732	0.4218	0.12572	0.03142	0.00674	0.00118	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3861	2.16824	1.10962	0.42006	0.12528	0.03068	0.00606	0.0011	0.00024	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3862	2.17206	1.10838	0.41962	0.12478	0.03074	0.00664	0.00114	0.0002	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3863	2.16912	1.11126	0.42292	0.1252	0.03012	0.00654	0.00144	0.00024	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3864	2.1669	1.11132	0.42346	0.1247	0.03016	0.00624	0.00124	0.00028	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3865	2.1681	1.10636	0.41948	0.125	0.03068	0.00656	0.00122	0.00026	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3866	2.1671	1.1102	0.42338	0.12566	0.03102	0.00668	0.00114	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3867	2.17174	1.11198	0.42236	0.12586	0.02938	0.00602	0.00124	0.00012	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3868	2.1727	1.10756	0.42236	0.1277	0.03142	0.00672	0.00118	0.00022	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
